Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
10/11/2019,38,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,6,28,1,22,38,33
10/12/2019,41,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,7,28,0,27,41,27
10/13/2019,55,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,8,25,0,29,55,27
10/14/2019,61,PM2.5,Nampa - Fire Station,16-027-0002,AQS,7,0,1,31,61,33
10/15/2019,51,PM2.5,Nampa - Fire Station,16-027-0002,AQS,9,19,1,31,51,32
10/16/2019,56,PM2.5,Garden Valley,16-015-0002,AQS,9,28,3,44,56,37
10/17/2019,36,Ozone,Meridian - St. Luke's,16-001-0010,AQS,7,36,0,19,30,30
10/18/2019,34,PM2.5,Nampa - Fire Station,16-027-0002,AQS,6,33,0,15,34,31
10/19/2019,37,PM2.5,Idaho City,16-015-0001,AQS,6,33,0,8,37,8
10/20/2019,29,PM2.5,Idaho City,16-015-0001,AQS,3,29,0,6,29,15
10/21/2019,33,PM2.5,Garden Valley,16-015-0002,AQS,7,28,1,14,33,26
10/22/2019,43,PM2.5,Garden Valley,16-015-0002,AQS,7,23,1,15,43,25
10/23/2019,40,PM2.5,Garden Valley,16-015-0002,AQS,7,32,0,12,40,19
10/24/2019,55,PM2.5,Idaho City,16-015-0001,AQS,7,32,1,19,55,38
10/25/2019,68,PM2.5,Idaho City,16-015-0001,AQS,9,29,1,31,68,37
10/26/2019,33,PM2.5,Idaho City,16-015-0001,AQS,9,31,0,17,33,23
10/27/2019,36,Ozone,Meridian - St. Luke's,16-001-0010,AQS,5,36,0,9,29,20
10/28/2019,50,PM2.5,Idaho City,16-015-0001,AQS,5,27,0,14,50,19
10/29/2019,33,PM2.5,Idaho City,16-015-0001,AQS,5,29,0,17,33,32
10/30/2019,44,PM2.5,Nampa - Fire Station,16-027-0002,AQS,8,27,1,22,44,27
10/31/2019,56,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,8,19,0,35,56,25
11/1/2019,65,PM2.5,Nampa - Fire Station,16-027-0002,AQS,9,24,1,40,65,26
11/2/2019,77,PM2.5,Nampa - Fire Station,16-027-0002,AQS,8,26,1,31,77,32
11/3/2019,85,PM2.5,Nampa - Fire Station,16-027-0002,AQS,8,31,0,32,85,35
11/4/2019,87,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,25,1,48,87,40
11/5/2019,84,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,23,1,56,84,37
11/6/2019,67,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,10,25,1,53,67,.
11/7/2019,60,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,9,19,0,47,60,35
11/8/2019,85,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,19,3,56,85,39
11/9/2019,94,PM2.5,Meridian - St. Luke's,16-001-0010,AQS,10,23,1,59,94,38
11/10/2019,88,PM2.5,Nampa - Fire Station,16-027-0002,AQS,11,29,0,47,88,30
11/11/2019,58,PM2.5,Nampa - Fire Station,16-027-0002,AQS,7,25,0,37,58,37
11/12/2019,58,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,15,.,44,58,28
11/13/2019,67,PM2.5,Meridian - St. Luke's,16-001-0010,AQS,9,19,1,55,67,35
11/14/2019,77,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,15,0,50,77,29
11/15/2019,81,PM2.5,Nampa - Fire Station,16-027-0002,AQS,11,17,3,55,81,33
11/16/2019,61,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,11,31,0,30,61,33
11/17/2019,56,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,9,24,0,25,56,25
11/18/2019,69,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,10,19,3,49,69,.
11/19/2019,58,PM2.5,Meridian - St. Luke's,16-001-0010,AQS,10,26,0,32,58,27
11/20/2019,55,PM2.5,Idaho City,16-015-0001,AQS,10,.,.,28,55,.
11/21/2019,53,PM2.5,Meridian - St. Luke's,16-001-0010,AQS,9,17,1,31,53,38
11/22/2019,65,PM2.5,Meridian - St. Luke's,16-001-0010,AQS,9,19,1,45,65,39
11/23/2019,76,PM2.5,Nampa - Fire Station,16-027-0002,AQS,9,18,1,42,76,31
11/24/2019,83,PM2.5,Nampa - Fire Station,16-027-0002,AQS,10,12,0,41,83,28
11/25/2019,55,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,8,29,0,32,55,25
11/26/2019,54,PM10,Nampa - Fire Station,16-027-0002,AQS,7,32,3,54,49,40
11/27/2019,67,PM2.5,Garden Valley,16-015-0002,AQS,6,31,0,31,67,9
11/28/2019,104,PM2.5,Garden Valley,16-015-0002,AQS,6,24,0,15,104,26
11/29/2019,61,PM2.5,Garden Valley,16-015-0002,AQS,7,21,0,11,61,8
11/30/2019,54,PM2.5,Idaho City,16-015-0001,AQS,7,22,1,14,54,26
12/1/2019,61,PM2.5,Idaho City,16-015-0001,AQS,8,27,0,12,61,5
12/2/2019,71,PM2.5,Idaho City,16-015-0001,AQS,7,24,0,9,71,25
12/3/2019,67,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,9,12,0,23,67,22
12/4/2019,68,PM2.5,Nampa - Fire Station,16-027-0002,AQS,9,22,0,24,68,27
12/5/2019,58,PM2.5,Idaho City,16-015-0001,AQS,9,14,0,19,58,22
12/6/2019,51,PM2.5,Idaho City,16-015-0001,AQS,9,21,0,20,51,8
12/7/2019,84,PM2.5,Idaho City,16-015-0001,AQS,9,23,0,8,84,16
12/8/2019,38,PM2.5,Garden Valley,16-015-0002,AQS,8,24,0,7,38,11
12/9/2019,40,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AQS,9,20,0,17,40,28
12/10/2019,60,PM2.5,Garden Valley,16-015-0002,AQS,13,17,3,23,60,35
12/11/2019,165,PM2.5,Idaho City,16-015-0001,AQS,11,19,0,21,165,25
12/12/2019,133,PM2.5,Idaho City,16-015-0001,AQS,10,20,0,8,133,25
12/13/2019,59,PM2.5,Idaho City,16-015-0001,AQS,10,25,1,12,59,31
12/14/2019,48,PM2.5,Idaho City,16-015-0001,AQS,9,29,0,9,48,25
12/15/2019,39,PM2.5,Idaho City,16-015-0001,AQS,9,26,0,13,39,16
12/16/2019,58,PM2.5,Idaho City,16-015-0001,AQS,8,23,3,24,58,38
12/17/2019,43,PM2.5,Idaho City,16-015-0001,AQS,8,24,0,19,43,13
12/18/2019,45,PM2.5,Idaho City,16-015-0001,AQS,9,19,1,23,45,33
12/19/2019,66,PM2.5,Idaho City,16-015-0001,AQS,9,.,1,17,66,29
12/20/2019,67,PM2.5,Idaho City,16-015-0001,AQS,9,26,0,18,67,13
12/21/2019,74,PM2.5,Idaho City,16-015-0001,AQS,9,23,0,24,74,9
12/22/2019,78,PM2.5,Idaho City,16-015-0001,AQS,9,28,0,20,78,16
12/23/2019,54,PM2.5,Idaho City,16-015-0001,AQS,6,21,1,15,54,29
12/24/2019,48,PM2.5,Idaho City,16-015-0001,AQS,6,20,0,10,48,17
12/25/2019,48,PM2.5,Nampa - Fire Station,16-027-0002,AQS,6,15,0,11,48,13
12/26/2019,66,PM2.5,Nampa - Fire Station,16-027-0002,AQS,6,18,0,19,66,16
12/27/2019,45,PM2.5,Garden Valley,16-015-0002,AQS,6,23,0,13,45,14
12/28/2019,52,PM2.5,Nampa - Fire Station,16-027-0002,AQS,7,22,0,18,52,29
12/29/2019,51,PM2.5,Garden Valley,16-015-0002,AQS,7,19,0,10,51,23
12/30/2019,46,PM2.5,Garden Valley,16-015-0002,AQS,7,19,0,12,46,17
12/31/2019,52,PM2.5,Idaho City,16-015-0001,AQS,7,24,0,13,52,11
1/1/2020,63,PM2.5,Idaho City,16-015-0001,AirNow,28,63,,,,
1/2/2020,62,PM2.5,Idaho City,16-015-0001,AirNow,23,62,,,,
1/3/2020,52,PM2.5,Idaho City,16-015-0001,AirNow,26,52,,,,
1/4/2020,55,PM2.5,Idaho City,16-015-0001,AirNow,28,55,,,,
1/5/2020,43,PM2.5,Idaho City,16-015-0001,AirNow,24,43,,,,
1/6/2020,59,PM2.5,Idaho City,16-015-0001,AirNow,19,59,,,,
1/7/2020,49,PM2.5,Garden Valley,16-015-0002,AirNow,20,49,,,,
1/8/2020,48,PM2.5,Idaho City,16-015-0001,AirNow,27,48,,,,
1/9/2020,34,PM2.5,Idaho City,16-015-0001,AirNow,28,34,,,,
1/10/2020,44,PM2.5,Idaho City,16-015-0001,AirNow,31,44,,,,
1/11/2020,46,PM2.5,Idaho City,16-015-0001,AirNow,28,46,,,,
1/12/2020,29,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,29,28,,,,
1/13/2020,34,PM2.5,Idaho City,16-015-0001,AirNow,30,34,,,,
1/14/2020,45,PM2.5,Idaho City,16-015-0001,AirNow,24,45,,,,
1/15/2020,55,PM2.5,Idaho City,16-015-0001,AirNow,31,55,,,,
1/16/2020,76,PM2.5,Idaho City,16-015-0001,AirNow,30,76,,,,
1/17/2020,48,PM2.5,Idaho City,16-015-0001,AirNow,29,48,,,,
1/18/2020,56,PM2.5,Idaho City,16-015-0001,AirNow,25,56,,,,
1/19/2020,44,PM2.5,Idaho City,16-015-0001,AirNow,27,44,,,,
1/20/2020,59,PM2.5,Idaho City,16-015-0001,AirNow,19,59,,,,
1/21/2020,66,PM2.5,Idaho City,16-015-0001,AirNow,19,66,,,,
1/22/2020,55,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,24,55,,,,
1/23/2020,60,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,15,60,,,,
1/24/2020,49,PM2.5,Idaho City,16-015-0001,AirNow,18,49,,,,
1/25/2020,32,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AirNow,14,32,,,,
1/26/2020,46,PM2.5,Idaho City,16-015-0001,AirNow,16,46,,,,
1/27/2020,47,PM2.5,Idaho City,16-015-0001,AirNow,26,47,,,,
1/28/2020,59,PM2.5,Idaho City,16-015-0001,AirNow,21,59,,,,
1/29/2020,33,PM2.5,Idaho City,16-015-0001,AirNow,25,33,,,,
1/30/2020,57,PM2.5,Idaho City,16-015-0001,AirNow,22,57,,,,
1/31/2020,38,PM2.5,Idaho City,16-015-0001,AirNow,19,38,,,,
2/1/2020,42,PM2.5,Idaho City,16-015-0001,AirNow,19,42,,,,
2/2/2020,31,PM2.5,Idaho City,16-015-0001,AirNow,28,31,,,,
2/3/2020,24,PM2.5,Meridian - St. Luke's,16-001-0010,AirNow,.,24,,,,
2/4/2020,25,PM2.5,Idaho City,16-015-0001,AirNow,.,25,,,,
2/5/2020,33,PM2.5,Idaho City,16-015-0001,AirNow,19,33,,,,
2/6/2020,60,PM2.5,Idaho City,16-015-0001,AirNow,19,60,,,,
2/7/2020,54,PM2.5,Idaho City,16-015-0001,AirNow,24,54,,,,
2/8/2020,31,PM2.5,Idaho City,16-015-0001,AirNow,31,31,,,,
2/9/2020,43,PM2.5,Idaho City,16-015-0001,AirNow,27,43,,,,
2/10/2020,39,PM2.5,Idaho City,16-015-0001,AirNow,29,39,,,,
2/11/2020,39,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,27,39,,,,
2/12/2020,50,PM2.5,Idaho City,16-015-0001,AirNow,31,50,,,,
2/13/2020,36,PM2.5,Idaho City,16-015-0001,AirNow,31,36,,,,
2/14/2020,35,PM2.5,Idaho City,16-015-0001,AirNow,31,35,,,,
2/15/2020,36,PM2.5,Idaho City,16-015-0001,AirNow,25,36,,,,
2/16/2020,55,PM2.5,Idaho City,16-015-0001,AirNow,29,55,,,,
2/17/2020,48,PM2.5,Idaho City,16-015-0001,AirNow,30,48,,,,
2/18/2020,44,PM2.5,Idaho City,16-015-0001,AirNow,.,44,,,,
2/19/2020,39,PM2.5,Idaho City,16-015-0001,AirNow,.,39,,,,
2/20/2020,43,PM2.5,Idaho City,16-015-0001,AirNow,32,43,,,,
2/21/2020,40,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,31,40,,,,
2/22/2020,56,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AirNow,34,56,,,,
2/23/2020,42,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AirNow,33,42,,,,
2/24/2020,47,PM2.5,Idaho City,16-015-0001,AirNow,36,47,,,,
2/25/2020,35,PM2.5,Idaho City,16-015-0001,AirNow,32,35,,,,
2/26/2020,39,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AirNow,30,39,,,,
2/27/2020,54,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,32,54,,,,
2/28/2020,42,PM2.5,Idaho City,16-015-0001,AirNow,31,42,,,,
2/29/2020,48,PM2.5,Idaho City,16-015-0001,AirNow,36,48,,,,
3/1/2020,37,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,37,26,,,,
3/2/2020,33,PM2.5,Idaho City,16-015-0001,AirNow,32,33,,,,
3/3/2020,39,PM2.5,Idaho City,16-015-0001,AirNow,.,39,,,,
3/4/2020,36,PM2.5,Idaho City,16-015-0001,AirNow,35,36,,,,
3/5/2020,31,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,31,30,,,,
3/6/2020,47,PM2.5,Idaho City,16-015-0001,AirNow,29,47,,,,
3/7/2020,36,PM2.5,Idaho City,16-015-0001,AirNow,29,36,,,,
3/8/2020,44,PM2.5,Idaho City,16-015-0001,AirNow,29,44,,,,
3/9/2020,34,PM2.5,Idaho City,16-015-0001,AirNow,30,34,,,,
3/10/2020,33,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,33,28,,,,
3/11/2020,36,PM2.5,Idaho City,16-015-0001,AirNow,31,36,,,,
3/12/2020,39,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,39,30,,,,
3/13/2020,37,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,37,34,,,,
3/14/2020,38,PM2.5,Idaho City,16-015-0001,AirNow,32,38,,,,
3/15/2020,28,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,28,25,,,,
3/16/2020,30,PM2.5,Meridian - St. Luke's,16-001-0010,AirNow,29,30,,,,
3/17/2020,32,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,32,30,,,,
3/18/2020,33,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,33,21,,,,
3/19/2020,42,PM2.5,Meridian - St. Luke's,16-001-0010,AirNow,34,42,,,,
3/20/2020,40,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,33,40,,,,
3/21/2020,53,PM2.5,Nampa - Fire Station,16-027-0002,AirNow,42,53,,,,
3/22/2020,40,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,40,37,,,,
3/23/2020,32,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,32,25,,,,
3/24/2020,25,PM2.5,Idaho City,16-015-0001,AirNow,.,25,,,,
3/25/2020,35,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,35,21,,,,
3/26/2020,35,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,35,24,,,,
3/27/2020,41,PM2.5,"ADA COUNTY FAIRGROUNDS, ACROSS INTERSECTION OF ALWORTH AND LORIMAR",16-001-0020,AirNow,39,41,,,,
3/28/2020,36,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,36,35,,,,
3/29/2020,31,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,31,23,,,,
3/30/2020,28,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,28,18,,,,
3/31/2020,31,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,31,23,,,,
4/1/2020,34,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,34,20,,,,
4/2/2020,34,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,34,21,,,,
4/3/2020,32,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,32,27,,,,
4/4/2020,32,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,32,27,,,,
4/5/2020,29,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,29,18,,,,
4/6/2020,31,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,31,28,,,,
4/7/2020,31,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,31,26,,,,
4/8/2020,36,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,36,33,,,,
4/9/2020,41,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,41,40,,,,
4/10/2020,40,PM2.5,Idaho City,16-015-0001,AirNow,40,40,,,,
4/11/2020,44,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,44,34,,,,
4/12/2020,44,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,44,24,,,,
4/13/2020,41,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,41,27,,,,
4/14/2020,44,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,44,34,,,,
4/15/2020,40,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,40,25,,,,
4/16/2020,47,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,47,27,,,,
4/17/2020,50,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,50,26,,,,
4/18/2020,58,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,58,45,,,,
4/19/2020,64,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,64,39,,,,
4/20/2020,45,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,45,35,,,,
4/21/2020,44,Ozone,Meridian - St. Luke's,16-001-0010,AirNow,44,33,,,,
4/22/2020,44,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,44,21,,,,
4/23/2020,39,Ozone,Boise - White Pine Elementary,16-001-0017,AirNow,39,20,,,,
