Date,Overall AQI Value,Main Pollutant,Site Name (of Overall AQI),Site ID (of Overall AQI),Source (of Overall AQI),CO,Ozone,SO2,PM10,PM25,NO2
8/31/2019,33,Ozone,Oak Park,26-125-0001,AQS,7,33,20,12,25,21
9/1/2019,35,PM2.5,NMH48217 NEW MT HERMAN CHURCH,26-163-0097,AQS,7,29,31,14,35,14
9/2/2019,42,PM2.5,Allen Park,26-163-0001,AQS,7,40,10,16,42,17
9/3/2019,54,PM2.5,Southwestern H.S.,26-163-0015,AQS,13,42,17,23,54,24
9/4/2019,35,Ozone,East 7 Mile,26-163-0019,AQS,13,35,13,23,33,25
9/5/2019,44,PM10,,26-163-1006,AQS,7,42,36,44,40,25
9/6/2019,53,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,36,17,39,53,28
9/7/2019,40,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,35,6,20,40,18
9/8/2019,24,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,7,24,16,6,24,11
9/9/2019,86,SO2,Port Huron,26-147-0005,AQS,7,29,86,19,35,24
9/10/2019,71,Ozone,East 7 Mile,26-163-0019,AQS,8,71,27,30,59,34
9/11/2019,57,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,9,49,50,42,57,32
9/12/2019,77,SO2,Port Huron,26-147-0005,AQS,7,19,77,17,28,25
9/13/2019,56,PM2.5,Allen Park,26-163-0001,AQS,8,42,29,32,56,25
9/14/2019,37,Ozone,East 7 Mile,26-163-0019,AQS,6,37,6,15,28,25
9/15/2019,52,PM2.5,Military Park (GHIB),26-163-0100,AQS,8,32,7,20,52,27
9/16/2019,52,PM2.5,TRINITY ST MARKS (GHIB),26-163-0099,AQS,10,42,40,31,52,25
9/17/2019,55,PM2.5,Southwestern H.S.,26-163-0015,AQS,8,41,39,19,55,28
9/18/2019,39,Ozone,East 7 Mile,26-163-0019,AQS,9,39,19,24,30,26
9/19/2019,50,Ozone,New Haven,26-099-0009,AQS,9,50,30,33,44,30
9/20/2019,84,Ozone,Oak Park,26-125-0001,AQS,13,84,52,46,59,38
9/21/2019,87,Ozone,Port Huron,26-147-0005,AQS,14,87,17,34,74,31
9/22/2019,59,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS,8,46,11,31,59,16
9/23/2019,35,PM2.5,Southwestern H.S.,26-163-0015,AQS,10,33,6,20,35,19
9/24/2019,58,PM2.5,Southwestern H.S.,26-163-0015,AQS,9,37,11,35,58,27
9/25/2019,59,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS,8,45,19,55,59,28
9/26/2019,56,PM2.5,Southwestern H.S.,26-163-0015,AQS,7,35,7,33,56,29
9/27/2019,57,SO2,Southwestern H.S.,26-163-0015,AQS,7,45,57,25,52,33
9/28/2019,28,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS,5,28,3,8,28,22
9/29/2019,44,SO2,Port Huron,26-147-0005,AQS,5,19,44,10,28,10
9/30/2019,47,SO2,Port Huron,26-147-0005,AQS,10,31,47,18,45,36
10/1/2019,57,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow,10,40,6,28,57,33
10/2/2019,30,PM2.5,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS,7,19,3,12,30,23
10/3/2019,49,SO2,Port Huron,26-147-0005,AQS,6,18,49,9,27,14
10/4/2019,27,PM2.5,Southwestern H.S.,26-163-0015,AQS,3,27,4,18,27,21
10/5/2019,54,SO2,Port Huron,26-147-0005,AQS,6,31,54,24,27,25
10/6/2019,44,PM2.5,Military Park (GHIB),26-163-0100,AQS,6,32,4,18,44,25
